,nm,0_x,0_y,0_x,0_y,0_x,0_y,0_x,0_y,0_x,0_y,0_x,0_y,0_x,0_y,0_x,0_y,0_x,0_y,0_x,0_y,0_x,0_y,0_x,0_y,0_x,0_y,0_x,0_y,0_x,0_y,0_x,0_y,0_x,0_y,0_x,0_y,0_x,0_y,0_x,0_y,0_x,0_y,0_x,0_y,0_x,0_y,0_x,0_y,0
12,977.1099849999999,0.35030100000000003,0.2001,0.123956,0.286912,0.42497299999999993,0.256162,0.305313,0.216063,0.194607,0.152871,0.218809,0.18595,0.190092,0.18198399999999998,0.45774499999999996,0.489659,0.446989,0.43912299999999993,0.444561,0.37341599999999997,0.383314,0.457481,0.353652,0.305544,0.471246,0.370241,0.323396,0.39255300000000004,0.43508,0.430708,0.42536899999999994,0.411812,0.408846,0.320815,0.103192,0.125581,0.139655,0.298095,0.289955,0.169526,0.15526600000000002,0.135392,0.071508,0.089152,0.06573999999999999,0.087163,0.084735,0.132942,0.17690799999999998
13,980.580017,0.349233,0.200543,0.12328299999999999,0.286075,0.42760699999999996,0.254249,0.30887800000000004,0.21413000000000001,0.19691,0.150383,0.226346,0.185026,0.192742,0.185337,0.45805,0.493518,0.442812,0.43871899999999997,0.449413,0.374082,0.38495799999999997,0.458746,0.357098,0.309467,0.470265,0.372925,0.326548,0.39318800000000004,0.43644700000000003,0.435654,0.432964,0.413783,0.409154,0.317664,0.108678,0.12493299999999999,0.138446,0.300402,0.287682,0.172125,0.155473,0.138928,0.068108,0.09358999999999999,0.06489400000000001,0.083775,0.084246,0.134642,0.179883
14,984.0399779999999,0.35384,0.199454,0.126055,0.287979,0.426713,0.256358,0.303191,0.21825,0.204121,0.156605,0.22426300000000002,0.186029,0.192778,0.188647,0.46766899999999995,0.49665200000000004,0.448684,0.44241800000000003,0.448011,0.369682,0.382035,0.46062600000000004,0.35890700000000003,0.306523,0.46738599999999997,0.37009200000000003,0.323627,0.394208,0.43322,0.435154,0.432936,0.415496,0.411596,0.320347,0.10656500000000001,0.131206,0.139595,0.301425,0.291059,0.17272,0.16098800000000002,0.13526400000000002,0.070591,0.091427,0.064704,0.084258,0.0843,0.137882,0.178061
15,987.51001,0.351972,0.201917,0.12318299999999999,0.285108,0.426126,0.260056,0.303843,0.21914299999999998,0.206156,0.154677,0.224571,0.188497,0.19553800000000002,0.18728699999999998,0.470534,0.499432,0.45250200000000007,0.44514,0.45001,0.374254,0.38035399999999997,0.462417,0.35347199999999995,0.306614,0.47206400000000004,0.372848,0.32556599999999997,0.393164,0.43718900000000005,0.43711700000000003,0.44105600000000006,0.416707,0.417627,0.325245,0.108615,0.129449,0.141122,0.30514600000000003,0.294723,0.17184000000000002,0.158296,0.137183,0.072272,0.09160700000000001,0.060258000000000006,0.086396,0.082105,0.139736,0.181063
16,990.9699710000001,0.352434,0.20657199999999998,0.121429,0.287112,0.426203,0.259283,0.306595,0.220696,0.204209,0.159045,0.229348,0.18852,0.194616,0.189604,0.468933,0.49600500000000003,0.449409,0.448325,0.45923800000000004,0.37441199999999997,0.384323,0.46660100000000004,0.357731,0.304979,0.47471199999999997,0.370771,0.322703,0.394969,0.44183100000000003,0.434886,0.43846599999999997,0.420967,0.42194899999999996,0.321997,0.111427,0.129723,0.13902,0.309591,0.302054,0.173282,0.156836,0.14105499999999999,0.072563,0.091545,0.064013,0.086769,0.081839,0.14081,0.180298
17,994.429993,0.354622,0.206333,0.12524000000000002,0.28728400000000004,0.42865600000000004,0.260189,0.30537800000000004,0.22102800000000003,0.208932,0.160355,0.232528,0.192639,0.200376,0.191354,0.47282299999999994,0.505855,0.44771000000000005,0.444312,0.462658,0.37306999999999996,0.385277,0.46437799999999996,0.35493600000000003,0.306733,0.47727299999999995,0.375527,0.32406799999999997,0.39445,0.44071099999999996,0.43750500000000003,0.441116,0.41830900000000004,0.416519,0.322915,0.110322,0.13329000000000002,0.14496199999999998,0.313884,0.303406,0.17560699999999999,0.16168,0.140896,0.073265,0.09057,0.068289,0.087748,0.085594,0.138651,0.181159
18,997.900024,0.354155,0.204396,0.12491700000000001,0.28985900000000003,0.43118100000000004,0.261265,0.307915,0.225454,0.20530700000000002,0.157736,0.22807600000000003,0.193597,0.20000199999999999,0.191485,0.475419,0.509048,0.44883599999999996,0.450618,0.45869499999999996,0.377715,0.38698299999999997,0.46648100000000003,0.35996,0.307244,0.479412,0.376784,0.327111,0.396301,0.44547299999999995,0.438968,0.44110900000000003,0.41884,0.41856000000000004,0.322778,0.11572,0.132604,0.146316,0.314551,0.306053,0.178674,0.16359100000000001,0.142683,0.069029,0.091679,0.064916,0.08810599999999999,0.084673,0.142052,0.183988
19,1001.3699949999999,0.353116,0.20410599999999998,0.12478900000000001,0.29235,0.427676,0.261327,0.306839,0.223232,0.20655900000000002,0.161056,0.227741,0.193182,0.200153,0.19075899999999998,0.48037799999999997,0.510955,0.449146,0.452165,0.461977,0.374418,0.388271,0.468442,0.361458,0.30815,0.472871,0.375162,0.32598499999999997,0.400237,0.44243299999999997,0.437497,0.44505500000000003,0.418867,0.41998,0.324079,0.11264400000000001,0.134452,0.14466099999999998,0.31646199999999997,0.310136,0.179607,0.16689600000000002,0.141691,0.07384500000000001,0.093527,0.065304,0.09259400000000001,0.085851,0.144065,0.185257
20,1004.830017,0.351127,0.208134,0.121246,0.288873,0.42867299999999997,0.259204,0.30907199999999996,0.22406700000000002,0.209671,0.1613,0.234373,0.194516,0.203049,0.194556,0.48219700000000004,0.515058,0.45354300000000003,0.449927,0.468451,0.37800700000000004,0.391841,0.465604,0.362281,0.30722,0.473969,0.376578,0.33187300000000003,0.399812,0.445384,0.439906,0.443975,0.423342,0.422396,0.322227,0.11748199999999999,0.132588,0.144008,0.316728,0.309703,0.183195,0.168631,0.14452,0.069841,0.095283,0.06249,0.087686,0.085281,0.14517,0.188269
21,1008.2999880000001,0.35473299999999997,0.20604299999999998,0.125951,0.289661,0.42868199999999995,0.262484,0.306747,0.22672399999999998,0.213243,0.164905,0.234082,0.196246,0.20376,0.197901,0.482879,0.516003,0.453233,0.45854300000000003,0.467664,0.37863800000000003,0.391982,0.46453900000000004,0.367489,0.30645300000000003,0.47545299999999996,0.378334,0.3235,0.404532,0.44768800000000003,0.440007,0.44379799999999997,0.42455699999999996,0.426996,0.32544,0.118202,0.136346,0.14610399999999998,0.31432,0.309519,0.187967,0.167481,0.14566300000000001,0.070872,0.095345,0.06675700000000001,0.091211,0.086263,0.14896500000000001,0.19004400000000002
22,1011.7700199999999,0.353441,0.20609699999999997,0.125642,0.287175,0.42928299999999997,0.266426,0.30662,0.223323,0.21421300000000001,0.165796,0.238242,0.19609200000000002,0.211294,0.19726,0.487462,0.521057,0.45214399999999993,0.45438199999999995,0.4741,0.375942,0.389343,0.470684,0.360146,0.310844,0.48119399999999996,0.37752800000000003,0.33003499999999997,0.399776,0.44793999999999995,0.440242,0.448543,0.424291,0.42045600000000005,0.329325,0.11573399999999999,0.13530599999999998,0.150799,0.319768,0.31208,0.186895,0.169241,0.144532,0.072251,0.099618,0.069789,0.089487,0.088397,0.151831,0.190856
23,1015.23999,0.355904,0.211493,0.122421,0.288512,0.431734,0.263815,0.307177,0.22797399999999998,0.21139699999999997,0.16846,0.239554,0.197487,0.20892199999999997,0.200242,0.489141,0.523117,0.45520299999999997,0.465121,0.471297,0.378039,0.39127199999999995,0.472303,0.36034099999999997,0.310019,0.47929099999999997,0.375458,0.327756,0.397855,0.451424,0.44300500000000004,0.449984,0.42532600000000004,0.43017799999999995,0.32429600000000003,0.118148,0.139945,0.147726,0.322894,0.313673,0.187222,0.169678,0.14555099999999999,0.069673,0.100798,0.070176,0.08845399999999999,0.087188,0.152482,0.190556
24,1018.7100220000001,0.351546,0.21177100000000001,0.12471199999999999,0.289584,0.43038699999999996,0.263832,0.307233,0.23320700000000003,0.21653899999999998,0.168852,0.241157,0.198055,0.211925,0.20188,0.49101300000000003,0.524598,0.458974,0.4638,0.472182,0.378932,0.390861,0.47223999999999994,0.362985,0.312087,0.480045,0.378038,0.32618800000000003,0.4018,0.450813,0.442431,0.45323599999999997,0.42555200000000004,0.42598500000000006,0.33085,0.118896,0.142427,0.150752,0.32262199999999996,0.313067,0.186097,0.17513900000000002,0.146791,0.072555,0.101565,0.071161,0.091895,0.08845399999999999,0.150204,0.190778
25,1022.179993,0.354427,0.208979,0.122297,0.288279,0.42791999999999997,0.264879,0.307724,0.230506,0.21624699999999997,0.166373,0.241423,0.199677,0.21485300000000002,0.20355399999999998,0.490066,0.529663,0.45562600000000003,0.45852,0.474078,0.38187600000000005,0.394635,0.472779,0.364073,0.311048,0.48410699999999995,0.378027,0.327236,0.404883,0.45180600000000004,0.444614,0.45399300000000004,0.431005,0.427041,0.32705500000000004,0.121877,0.136785,0.149507,0.327761,0.316797,0.191625,0.176621,0.15218099999999998,0.07546,0.102384,0.065623,0.090999,0.09035900000000001,0.15273499999999998,0.191931
26,1025.650024,0.351909,0.207769,0.124174,0.289898,0.423813,0.261219,0.30492800000000003,0.234537,0.22221799999999997,0.172706,0.241585,0.202252,0.213333,0.20697,0.49498500000000006,0.5300189999999999,0.45664,0.468921,0.47480900000000004,0.37979,0.393393,0.474029,0.365807,0.313594,0.485472,0.378839,0.330354,0.403619,0.44742299999999996,0.44873599999999997,0.455689,0.432726,0.431613,0.33318000000000003,0.126353,0.13993599999999998,0.148545,0.32593099999999997,0.31795,0.192254,0.178271,0.151636,0.072703,0.102315,0.06791799999999999,0.09223200000000001,0.089464,0.15469000000000002,0.191455
27,1029.119995,0.347694,0.20945500000000003,0.12148800000000001,0.287455,0.425703,0.263468,0.30446100000000004,0.23273400000000002,0.216371,0.171957,0.246169,0.204061,0.219045,0.207736,0.497478,0.53455,0.45681499999999997,0.46539300000000006,0.484393,0.383378,0.396104,0.47261099999999995,0.361147,0.31732899999999997,0.488899,0.384549,0.331557,0.403237,0.44738599999999995,0.44681899999999997,0.46013999999999994,0.42951999999999996,0.43165600000000004,0.33186,0.12657100000000002,0.145466,0.150936,0.33106599999999997,0.324264,0.191656,0.17963800000000002,0.15325999999999998,0.07357899999999999,0.104879,0.068987,0.091917,0.08843999999999999,0.15487599999999999,0.19353599999999999
28,1032.589966,0.352866,0.207621,0.11978599999999999,0.287544,0.422732,0.261286,0.30585300000000004,0.23546,0.21789499999999998,0.171381,0.24254499999999998,0.203171,0.22059499999999999,0.205448,0.496097,0.53723,0.45856800000000003,0.464438,0.478654,0.38491,0.397113,0.47848500000000005,0.368888,0.316305,0.48606800000000006,0.379698,0.326071,0.406342,0.456291,0.444916,0.46411800000000003,0.43384300000000003,0.430616,0.329204,0.126278,0.146054,0.15029700000000001,0.329129,0.325676,0.1954,0.175502,0.152291,0.074692,0.105523,0.069725,0.092831,0.08790099999999999,0.156704,0.196134
29,1036.060059,0.345459,0.208715,0.121573,0.287059,0.420126,0.261725,0.303438,0.239094,0.220283,0.173825,0.24737699999999999,0.206123,0.222735,0.20288399999999998,0.5011,0.5349510000000001,0.45758000000000004,0.46804399999999996,0.482971,0.380986,0.39702800000000005,0.473575,0.36801500000000004,0.31318,0.482915,0.379742,0.329998,0.40174499999999996,0.45106599999999997,0.44766000000000006,0.467426,0.432433,0.43437,0.335717,0.12881700000000001,0.145645,0.157053,0.33473400000000003,0.326826,0.19769,0.176866,0.155575,0.0749,0.10269600000000001,0.06244299999999999,0.092823,0.09109099999999999,0.155781,0.19559400000000002
30,1039.530029,0.348256,0.20959,0.120047,0.287808,0.422285,0.25834,0.309832,0.24173499999999998,0.219198,0.17028900000000002,0.24853499999999998,0.204328,0.22416999999999998,0.20984099999999997,0.502379,0.5395340000000001,0.455354,0.467062,0.484888,0.385373,0.398451,0.47869399999999995,0.366735,0.314916,0.488601,0.379552,0.33471999999999996,0.40434699999999996,0.451138,0.447388,0.461222,0.437341,0.437705,0.332631,0.132631,0.144263,0.154412,0.336054,0.332771,0.20069,0.17431,0.155914,0.072201,0.10499100000000001,0.067276,0.09292,0.08849800000000001,0.159002,0.19711800000000002
31,1043.0,0.347594,0.207195,0.12329200000000001,0.288939,0.420054,0.260175,0.304559,0.240313,0.223679,0.175993,0.249448,0.20498000000000002,0.222088,0.210916,0.5060600000000001,0.541467,0.46117299999999994,0.471872,0.48547299999999993,0.382592,0.38921500000000003,0.48382600000000003,0.365028,0.312773,0.488375,0.38128,0.328142,0.407123,0.446093,0.448093,0.46520200000000006,0.43331099999999995,0.437237,0.335882,0.13308699999999998,0.149107,0.15443800000000002,0.336961,0.331444,0.200273,0.18457,0.15196300000000001,0.074795,0.108081,0.072023,0.092611,0.09397799999999999,0.157526,0.19604000000000002
32,1046.47998,0.344643,0.21004299999999998,0.121948,0.286087,0.41834399999999994,0.263746,0.307603,0.241081,0.221259,0.175726,0.245777,0.203754,0.223316,0.211738,0.5050680000000001,0.5512130000000001,0.461359,0.47549300000000005,0.48504200000000003,0.38713000000000003,0.400227,0.477392,0.367809,0.31669,0.489266,0.386167,0.327499,0.407192,0.451392,0.45125299999999996,0.46964799999999995,0.435331,0.436443,0.334399,0.133971,0.14690999999999999,0.155552,0.343495,0.331704,0.199521,0.18506199999999998,0.15633,0.075183,0.109963,0.067902,0.094958,0.089965,0.158386,0.197381
33,1049.949951,0.338787,0.209988,0.126841,0.28459,0.41782299999999994,0.259427,0.306612,0.24631,0.22687399999999996,0.179781,0.24898800000000001,0.205258,0.22329000000000002,0.21487399999999998,0.504065,0.5501229999999999,0.460888,0.47399600000000003,0.485368,0.39036,0.39714,0.47311000000000003,0.369427,0.317235,0.49243400000000004,0.381067,0.329004,0.408308,0.446875,0.447669,0.47271199999999997,0.435042,0.439697,0.338029,0.13387000000000002,0.148567,0.157066,0.344532,0.33257,0.204371,0.18824200000000002,0.15518099999999999,0.074612,0.110499,0.068847,0.09498,0.09317,0.165167,0.198348
34,1053.430054,0.336486,0.206679,0.11776600000000001,0.283817,0.41282399999999997,0.259596,0.308304,0.24393299999999998,0.229052,0.175757,0.251673,0.209096,0.22384,0.21458400000000002,0.5058819999999999,0.553312,0.46102600000000005,0.471808,0.48615699999999995,0.38648000000000005,0.396545,0.48325200000000007,0.361616,0.314913,0.486598,0.38571700000000003,0.326182,0.403614,0.45174200000000003,0.44439799999999996,0.473012,0.436907,0.436374,0.336008,0.135892,0.147538,0.158477,0.345181,0.334307,0.201173,0.186172,0.15833,0.07488600000000001,0.11325299999999999,0.070694,0.095375,0.09625700000000001,0.163459,0.197183
35,1056.900024,0.33400799999999997,0.20773200000000003,0.11869600000000001,0.281883,0.411638,0.257706,0.305089,0.245668,0.226554,0.180562,0.2476,0.210515,0.226764,0.21331599999999998,0.50634,0.54845,0.456696,0.477009,0.48970600000000003,0.393933,0.396633,0.484836,0.368255,0.316898,0.498037,0.386088,0.32961399999999996,0.403884,0.45437,0.44743999999999995,0.469045,0.44073,0.444429,0.331665,0.139971,0.150544,0.156193,0.34810599999999997,0.342888,0.20436300000000002,0.18723499999999998,0.160733,0.075304,0.11190399999999999,0.070361,0.095362,0.09034500000000001,0.165448,0.202047
36,1060.380005,0.331459,0.205148,0.123096,0.283775,0.408963,0.260248,0.3028,0.241763,0.228529,0.185329,0.251207,0.212391,0.22716799999999998,0.21525,0.514067,0.556764,0.459825,0.483133,0.49666899999999997,0.38349099999999997,0.394131,0.486558,0.36490500000000003,0.323377,0.49419300000000005,0.381829,0.330829,0.40519099999999997,0.450354,0.446226,0.47483100000000006,0.43494700000000003,0.439029,0.332181,0.133417,0.15193900000000002,0.156953,0.34968899999999997,0.33841,0.208984,0.19151300000000002,0.156834,0.078554,0.11409100000000001,0.07386000000000001,0.09347799999999999,0.093688,0.164186,0.198856
37,1063.849976,0.332929,0.21120500000000003,0.119314,0.282673,0.412099,0.264179,0.31052399999999997,0.245821,0.22208899999999998,0.17596199999999998,0.257823,0.210114,0.229618,0.218061,0.5176470000000001,0.5586180000000001,0.461081,0.477157,0.496233,0.385885,0.402361,0.487404,0.37144499999999997,0.31642600000000004,0.502235,0.382693,0.33210100000000004,0.40718000000000004,0.45225200000000004,0.44801499999999994,0.472156,0.44396899999999995,0.44235,0.337075,0.140664,0.14913800000000002,0.15373900000000001,0.348823,0.344777,0.213369,0.195156,0.161222,0.075315,0.11231300000000001,0.069577,0.095291,0.091554,0.165696,0.20234000000000002
38,1067.329956,0.328889,0.206472,0.12140799999999999,0.28086,0.408528,0.262515,0.303684,0.246896,0.225217,0.18248499999999998,0.252847,0.211133,0.230123,0.216903,0.52225,0.554832,0.46626999999999996,0.48695900000000003,0.49359200000000003,0.38562199999999996,0.399088,0.488304,0.373647,0.31645,0.491184,0.38087,0.32756199999999996,0.405012,0.450279,0.448571,0.476347,0.44343699999999997,0.44255600000000006,0.332959,0.142061,0.15112,0.160133,0.34573400000000004,0.347615,0.21210500000000002,0.195805,0.158816,0.074851,0.11343099999999999,0.07433300000000001,0.09778400000000001,0.097539,0.166766,0.201048
39,1070.810059,0.32978,0.20559000000000002,0.11756,0.27885,0.406983,0.26956199999999997,0.30895,0.247475,0.230173,0.18146800000000002,0.259025,0.211378,0.23383600000000002,0.220414,0.5208079999999999,0.5622050000000001,0.46137700000000004,0.486367,0.502113,0.39481900000000003,0.399395,0.485806,0.371357,0.318329,0.50053,0.383775,0.32997,0.40380900000000003,0.450587,0.450216,0.47658999999999996,0.442067,0.44213,0.33849,0.145517,0.15256199999999998,0.15951700000000002,0.34979499999999997,0.34974099999999997,0.21116999999999997,0.19584000000000001,0.160965,0.078099,0.11453900000000002,0.07449,0.093122,0.098087,0.164827,0.201276
40,1074.290039,0.32400100000000004,0.204516,0.11911600000000001,0.275055,0.402102,0.26004099999999997,0.305238,0.251182,0.232562,0.180814,0.255291,0.21193299999999998,0.232598,0.221477,0.5219199999999999,0.567829,0.469559,0.491738,0.497091,0.386006,0.398064,0.490242,0.371929,0.311771,0.501318,0.37759699999999996,0.330805,0.405887,0.44739799999999996,0.444054,0.479022,0.43971899999999997,0.45174200000000003,0.33115700000000003,0.143332,0.152119,0.157057,0.34877600000000003,0.35171399999999997,0.214925,0.196856,0.16032000000000002,0.076487,0.115024,0.077659,0.095071,0.096278,0.168476,0.200154
41,1077.76001,0.317587,0.207445,0.118897,0.27365900000000004,0.397829,0.262916,0.302965,0.24789899999999998,0.228607,0.182233,0.257868,0.21298699999999998,0.234447,0.222939,0.525229,0.569714,0.46377399999999996,0.487942,0.49866800000000006,0.38615900000000003,0.397442,0.49294499999999997,0.36685,0.321375,0.492918,0.38965900000000003,0.329428,0.40447,0.44525699999999996,0.44487,0.48316400000000004,0.436817,0.444438,0.335366,0.139907,0.153278,0.15568900000000002,0.35487399999999997,0.35121199999999997,0.21628000000000003,0.20003900000000002,0.164606,0.077822,0.11834800000000001,0.07281,0.099579,0.097608,0.170014,0.199355
42,1081.23999,0.316806,0.208274,0.11948299999999999,0.272321,0.396393,0.262069,0.3059,0.24991799999999997,0.227012,0.181846,0.257257,0.21435,0.231744,0.221806,0.530242,0.5773520000000001,0.45924899999999996,0.48468999999999995,0.49610699999999996,0.388928,0.40268400000000004,0.49008500000000005,0.37490300000000004,0.316098,0.503743,0.380182,0.330311,0.40537199999999995,0.44638,0.450637,0.479645,0.44686400000000004,0.447097,0.338152,0.145642,0.151368,0.156656,0.356398,0.358298,0.221644,0.197798,0.16421,0.075187,0.11822,0.073377,0.10105900000000001,0.095234,0.171048,0.199483
43,1084.719971,0.312728,0.206114,0.119296,0.27182,0.397622,0.260428,0.302213,0.251702,0.235173,0.182666,0.258208,0.21605700000000003,0.232756,0.220764,0.526798,0.569388,0.46473400000000004,0.481442,0.502653,0.384243,0.397971,0.491412,0.373808,0.321096,0.499126,0.38197,0.329079,0.399886,0.442817,0.445242,0.482454,0.44440100000000005,0.445018,0.335621,0.144819,0.152552,0.161975,0.355363,0.351873,0.21872399999999997,0.205076,0.161027,0.080876,0.11823099999999999,0.074924,0.097772,0.100914,0.172706,0.20053800000000002
